FENCE_ID | FENCE_TYPE | BELONG_AREA
七星路_R_7|0|44
七星路_R_8|0|45
七星路_R_9|0|41
七星路(体育路至湖滨北路)_L_1|0|46
七星路(体育路至湖滨北路)_L_2|0|46
七星路(体育路至湖滨北路)_L_3|0|47
七星路(体育路至湖滨北路)_L_4|0|48
七星路(体育路至湖滨北路)_L_5|0|49
七星路(体育路至湖滨北路)_L_6|0|38
七星路(体育路至湖滨北路)_L_7|0|50
七星路(体育路至湖滨北路)_L_8|0|51
七星路(体育路至湖滨北路)_L_9|0|51
七星路(体育路至湖滨北路)_R_1|0|46
七星路(体育路至湖滨北路)_R_2|0|46
七星路(体育路至湖滨北路)_R_3|0|52
七星路(体育路至湖滨北路)_R_4|0|50
七星路(体育路至湖滨北路)_R_5|0|51
七星路(体育路至湖滨北路)_R_6|0|36
万寿路0_L_1|0|53
万寿路0_L_2|0|54
万寿路0_L_3|0|55
万寿路0_L_4|0|55
万寿路0_L_5|0|55
万寿路0_R_1|0|53
万寿路0_R_2|0|53
万寿路0_R_3|0|56
万寿路0_R_4|0|57
万寿路0_R_5|0|58
下堡路0_L_1|0|59
下堡路0_L_2|0|60
下堡路0_L_A06001|0|61
下堡路0_L_A06002|0|62
下堡路0_L_A06003|0|63
下堡路0_L_A06004|0|64
下堡路0_L_3|0|65
下堡路0_L_4|0|66
下堡路0_L_5|0|62
下堡路0_L_6|0|62
下堡路0_L_7|0|67
下堡路0_R_A06002|0|68
下堡路0_R_A06003|0|66
下堡路0_R_A06004|0|69
下堡路0_R_A06005|0|70
下澳仔路_L_1|0|71
下澳仔路_R_1|0|72
东坪山路0_L_1|0|73
东坪山路0_L_2|0|74
东坪山路0_L_3|0|75
东坪山路0_L_4|0|75
东坪山路0_L_5|0|76
东坪山路0_L_6|0|77
东坪山路0_R_1|0|78
东坪山路0_R_2|0|79
东坪山路0_R_3|0|80
东坪山路0_R_4|0|77
东坪山路_L_1|0|74
东坪山路_L_2|0|81
东坪山路_L_A04001|0|82
东坪山路_L_3|0|79
东坪山路_L_4|0|77
东坪山路_L_5|0|83
东坪山路_R_1|0|82
东坪山路_R_2|0|77
东坪山路_R_3|0|79
东坪山路_R_4|0|84
东埔路0_L_A14001|0|85
东岳二路0_L_1|0|86
东岳二路_L_1|0|87
东岳二路_L_A09001|0|88
东岳二路_R_1|0|89
东岳二路_R_2|0|90
东明路0_L_1|0|91
东明路0_L_2|0|92
东明路0_L_3|0|93
东明路0_L_4|0|94
东明路0_R_1|0|95
东明路0_R_2|0|95
东明路_L_1|0|96
东明路_L_10|0|97
东明路_L_11|0|91
东明路_L_2|0|95
东明路_L_A08001|0|98
东明路_L_A09001|0|99
东明路_L_3|0|95
东明路_L_4|0|95
东明路_L_5|0|100
东明路_L_6|0|100
东明路_L_7|0|101
东明路_L_8|0|102
东明路_L_9|0|103
东明路_R_1|0|91
东明路_R_10|0|104
东明路_R_11|0|105
东明路_R_2|0|97
东明路_R_3|0|103
东明路_R_4|0|103
东明路_R_5|0|95
东明路_R_6|0|106
东明路_R_7|0|106
东明路_R_8|0|106
东明路_R_9|0|106
东浦二路_L_1|0|107
东浦二路_R_1|0|108
东浦路0_L_1|0|109
东浦路0_L_10|0|110
东浦路0_L_11|0|111
东浦路0_L_12|0|111
东浦路0_L_13|0|111
东浦路0_L_14|0|111
东浦路0_L_2|0|112
东浦路0_L_3|0|112
东浦路0_L_4|0|85
东浦路0_L_5|0|85
东浦路0_L_6|0|85
东浦路0_L_7|0|85
东浦路0_L_8|0|113
东浦路0_L_9|0|113
东浦路0_R_1|0|114
东浦路0_R_10|0|115
东浦路0_R_11|0|116
东浦路0_R_12|0|117
东浦路0_R_2|0|114
东浦路0_R_3|0|118
东浦路0_R_4|0|119
东浦路0_R_5|0|120
东浦路0_R_6|0|121
东浦路0_R_7|0|122
东浦路0_R_8|0|122
东浦路0_R_9|0|115
东浦路_L_1|0|111
东浦路_L_10|0|123
东浦路_L_11|0|124
东浦路_L_12|0|125
东浦路_L_13|0|114
东浦路_L_14|0|126
东浦路_L_15|0|127
东浦路_L_16|0|128
东浦路_L_17|0|129
东浦路_L_2|0|110
东浦路_L_A04001|0|112
东浦路_L_3|0|130
东浦路_L_4|0|131
东浦路_L_5|0|132
东浦路_L_6|0|133
东浦路_L_7_A|0|134
东浦路_L_7_B|0|113
东浦路_L_8|0|85
东浦路_L_9|0|85
东浦路_R_10|0|135
东浦路_R_11|0|136
东浦路_R_12|0|137
东浦路_R_1_A|0|138
东浦路_R_1_B|0|139
东浦路_R_A04001|0|118
东浦路_R_A04002|0|118
东浦路_R_A04003|0|119
东浦路_R_2_A|0|114
东浦路_R_2_B|0|117
东浦路_R_3_B|0|140
东浦路_R_4|0|124
东浦路_R_5|0|123
东浦路_R_6|0|122
东浦路_R_7|0|141
东浦路_R_8|0|142
东浦路_R_9|0|135
东渡路0_L_1|0|143
东渡路0_L_2|0|143
东渡路0_L_3|0|144
东渡路0_L_4|0|145
东渡路0_L_5|0|146
东渡路0_L_6|0|147
东渡路0_L_7|0|148
东渡路0_L_8|0|148
东渡路0_R_1|0|149
东渡路0_R_10|0|150
东渡路0_R_11|0|151
东渡路0_R_12|0|151
东渡路0_R_2|0|152
东渡路0_R_3|0|153
东渡路0_R_4|0|154
东渡路0_R_5|0|154
东渡路0_R_6|0|155
东渡路0_R_7|0|156
东渡路0_R_8|0|157
东渡路0_R_9|0|150
东渡路_L_1|0|158
东渡路_L_10|0|159
东渡路_L_11|0|160
东渡路_L_12|0|161
东渡路_L_13|0|162
东渡路_L_14|0|163
东渡路_L_15|0|148
东渡路_L_16|0|148
东渡路_L_17|0|148
东渡路_L_18|0|148
东渡路_L_19|0|148
东渡路_L_2|0|164
东渡路_L_20|0|148
东渡路_L_A13001|0|161
东渡路_L_A13002|0|165
东渡路_L_A14001|0|162
东渡路_L_A14002|0|166
东渡路_L_A14003|0|166
东渡路_L_A14004|0|167
东渡路_L_A14005|0|168
东渡路_L_21|0|148
东渡路_L_22|0|148
东渡路_L_23|0|148
东渡路_L_24|0|148
东渡路_L_25|0|148
东渡路_L_26|0|169
东渡路_L_27|0|147
东渡路_L_28|0|147
东渡路_L_29|0|147
东渡路_L_3|0|170
东渡路_L_30|0|147
东渡路_L_31|0|147
东渡路_L_32|0|147
东渡路_L_33|0|147
东渡路_L_34|0|171
东渡路_L_35|0|172
东渡路_L_36|0|173
东渡路_L_37|0|168
东渡路_L_4|0|174
东渡路_L_5|0|175
东渡路_L_6|0|176
东渡路_L_7|0|143
东渡路_L_8|0|177
东渡路_L_9|0|178
东渡路_R_1|0|179
东渡路_R_10|0|180
东渡路_R_11|0|181
东渡路_R_13|0|182
东渡路_R_14|0|156
东渡路_R_15|0|154
东渡路_R_16|0|153
东渡路_R_17|0|183
东渡路_R_18|0|184
东渡路_R_19|0|185
东渡路_R_2|0|157
东渡路_R_20|0|185
东渡路_R_A13001|0|186
东渡路_R_A13002|0|186
东渡路_R_A13003|0|186
东渡路_R_A13004|0|187
东渡路_R_A13005|0|188
东渡路_R_A13006|0|189
东渡路_R_A13007|0|179
东渡路_R_A13008|0|179
东渡路_R_A13009|0|190
东渡路_R_A13010|0|191
东渡路_R_A13011|0|191
东渡路_R_A13012|0|192
东渡路_R_A13013|0|193
东渡路_R_A13014|0|194
东渡路_R_A13015|0|195
东渡路_R_A13016|0|181
东渡路_R_A13017|0|181
东渡路_R_A13018|0|196
东渡路_R_A14001|0|185
东渡路_R_A14002|0|185
东渡路_R_A14003|0|197
东渡路_R_A14004|0|198
东渡路_R_21|0|199
东渡路_R_3|0|200
东渡路_R_4|0|200
东渡路_R_5|0|201
东渡路_R_6|0|202
东渡路_R_7|0|203
东渡路_R_8|0|150
东渡路_R_9|0|204
东港一路_L_1|0|205
东港一路_R_1|0|206
东港一路_R_A13001|0|206
东港一路_R_A13002|0|207
东港一路_R_A13003|0|208
东港一路_R_A13004|0|209
东港一路_R_A13005|0|210
东港北路_L_A13001|0|211
东港北路_L_A13002|0|211
东港北路_L_A13003|0|212
东港北路_L_A13004|0|212
东港北路_L_A13005|0|213
东港北路_L_A13006|0|214
东港北路_L_A13007|0|214
东港北路_L_A13008|0|215
东港北路_L_A13009|0|215
东港南路_L_A13001|0|216
东港南路_L_A13002|0|217
东港路_L_1|0|218
东港路_R_1|0|219
中埔西路0_L_1|0|220
中埔西路0_L_2|0|220
中埔西路0_L_3|0|221
中埔西路0_L_4|0|221
之一路_L_1|0|222
之一路_L_2|0|222
之一路_L_3|0|223
之一路_L_4|0|224
之一路_L_5|0|225
之一路_L_6|0|225
之一路_L_7|0|226
乌石埔南路0_L_1|0|227
乌石埔南路0_L_2|0|228
乌石埔南路0_R_1|0|229
乌石浦二路0_L_A19001|0|230
乌石浦二路0_L_A19002|0|230
乌石浦二路0_L_A19003|0|230
乌石浦二路0_L_A19004|0|231
乌石浦二路0_L_A19005|0|231
乌石浦二路0_L_A19006|0|232
乌石浦二路0_R_A19001|0|230
乌石浦二路0_R_A19002|0|230
乌石浦二路0_R_A19003|0|230
乌石浦二路0_R_A19004|0|230
乌石浦二路0_R_A19005|0|233
乌石浦二路0_R_A19006|0|233
乌石浦二路0_R_A19007|0|233
乌石浦二路0_R_A19008|0|231
乌石浦二路0_R_A19009|0|231
乌石浦二路0_R_A19010|0|231
乌石浦二路_L_1|0|231
乌石浦二路_L_2|0|231
乌石浦二路_L_3|0|232
乌石浦二路_L_4|0|233
乌石浦二路_L_5|0|230
乌石浦二路_R_1|0|230
乌石浦二路_R_2|0|233
乌石浦二路_R_4|0|231
乌石浦二路_R_5|0|231
乌石浦五路0_L_A19001|0|234
乌石浦五路0_L_A19002|0|235
乌石浦五路0_L_A19003|0|235
乌石浦五路0_L_A19004|0|235
乌石浦五路0_L_A19005|0|235
乌石浦五路0_R_A19001|0|235
乌石浦五路0_R_A19002|0|235
乌石浦五路_L_1|0|234
乌石浦五路_L_10|0|236
乌石浦五路_L_2|0|235
乌石浦五路_L_3|0|235
乌石浦五路_L_4|0|237
乌石浦五路_L_5|0|237
乌石浦五路_L_6|0|237
乌石浦五路_L_7|0|237
乌石浦五路_L_8|0|237
乌石浦五路_L_9|0|236
乌石浦五路_R_1|0|238
乌石浦五路_R_2|0|236
乌石浦五路_R_3|0|237
乌石浦五路_R_4|0|235
乌石浦五路_R_5|0|235
乌石浦五路_R_6|0|234
乌石浦南路0_L_A19001|0|239
乌石浦南路0_L_A19002|0|240
乌石浦南路0_L_A19003|0|240
乌石浦南路0_L_A19004|0|228
乌石浦南路0_R_A19001|0|239
乌石浦南路_L_1|0|241
乌石浦南路_L_10|0|242
乌石浦南路_L_2|0|241
乌石浦南路_L_3|0|227
乌石浦南路_L_4|0|229
乌石浦南路_L_5|0|228
乌石浦南路_L_7|0|243
乌石浦南路_R_2|0|240
乌石浦南路_R_3|0|243
乌石浦南路_R_4|0|228
乌石浦南路_R_5|0|241
乌石浦路0_L_1|0|244
乌石浦路0_L_10|0|245
乌石浦路0_L_11|0|245
乌石浦路0_L_2|0|246
乌石浦路0_L_A19001|0|244
乌石浦路0_L_A19002|0|244
乌石浦路0_L_A19003|0|247
乌石浦路0_L_A19004|0|247
乌石浦路0_L_A19005|0|248
乌石浦路0_L_A19006|0|248
乌石浦路0_L_A19007|0|248
乌石浦路0_L_A19008|0|249
乌石浦路0_L_A19009|0|249
乌石浦路0_L_A19010|0|249
乌石浦路0_L_A19011|0|249
乌石浦路0_L_A19012|0|245
乌石浦路0_L_A19013|0|245
乌石浦路0_L_3|0|246
乌石浦路0_L_4|0|246
乌石浦路0_L_5|0|250
乌石浦路0_L_6|0|250
乌石浦路0_L_7|0|251
乌石浦路0_L_8|0|249
乌石浦路0_L_9|0|245
乌石浦路0_R_1|0|244
乌石浦路0_R_10|0|251
乌石浦路0_R_11|0|248
乌石浦路0_R_12|0|248
乌石浦路0_R_13|0|248
乌石浦路0_R_14|0|249
乌石浦路0_R_15|0|245
乌石浦路0_R_16|0|245
乌石浦路0_R_2|0|244
乌石浦路0_R_A19001|0|245
乌石浦路0_R_A19002|0|245
乌石浦路0_R_A19003|0|245
乌石浦路0_R_A19004|0|249
乌石浦路0_R_A19005|0|249
乌石浦路0_R_A19006|0|249
乌石浦路0_R_A19007|0|249
乌石浦路0_R_A19008|0|251
乌石浦路0_R_A19009|0|251
乌石浦路0_R_A19010|0|251
乌石浦路0_R_A19011|0|250
乌石浦路0_R_A19012|0|250
乌石浦路0_R_A19013|0|246
乌石浦路0_R_A19014|0|246
乌石浦路0_R_A19015|0|244
乌石浦路0_R_A19016|0|244
乌石浦路0_R_A19017|0|244
乌石浦路0_R_3|0|244
乌石浦路0_R_4|0|244
乌石浦路0_R_5|0|252
乌石浦路0_R_6|0|252
乌石浦路0_R_7|0|250
乌石浦路0_R_8|0|250
乌石浦路0_R_9|0|251
乌石浦路_L_2|0|250
乌石浦路_L_3|0|250
乌石浦路_L_4|0|247
乌石浦路_L_5|0|244
乌石浦路_L_6|0|244
乌石浦路_L_7|0|253
乌石浦路_R_2|0|248
乌石浦路_R_3|0|249
云顶中路0_L_1|0|254
云顶中路0_L_10|0|255
云顶中路0_L_11|0|255
云顶中路0_L_12|0|255
云顶中路0_L_13|0|256
云顶中路0_L_14|0|257
云顶中路0_L_15|0|258
云顶中路0_L_16|0|258
云顶中路0_L_17|0|258
云顶中路0_L_18|0|259
云顶中路0_L_19|0|259
云顶中路0_L_2|0|254
云顶中路0_L_20|0|260
云顶中路0_L_B30001|0|261
云顶中路0_L_A03001|0|262
云顶中路0_L_A03002|1|263
云顶中路0_L_A03003|1|263
云顶中路0_L_21|0|264
云顶中路0_L_22|0|264
云顶中路0_L_23|0|265
云顶中路0_L_24|0|266
云顶中路0_L_25|0|267
云顶中路0_L_26|0|268
云顶中路0_L_27|0|269
云顶中路0_L_28|0|270
云顶中路0_L_29|0|271
云顶中路0_L_3|0|272
云顶中路0_L_30|0|273
云顶中路0_L_31|0|274
云顶中路0_L_32|0|274
云顶中路0_L_33|0|275
云顶中路0_L_34|0|275
云顶中路0_L_35|0|275
云顶中路0_L_36|0|275
云顶中路0_L_37|0|275
云顶中路0_L_38|0|275
云顶中路0_L_39|0|276
云顶中路0_L_4|1|263
云顶中路0_L_40|0|276
云顶中路0_L_41|0|276
云顶中路0_L_42|0|276
云顶中路0_L_43|0|276
云顶中路0_L_44|0|277
云顶中路0_L_45|0|278
云顶中路0_L_46|0|278
云顶中路0_L_47|0|279
云顶中路0_L_48|0|279
云顶中路0_L_49|0|279
云顶中路0_L_5|1|280
云顶中路0_L_6|1|280
云顶中路0_L_7|1|280
云顶中路0_L_8|1|280
云顶中路0_L_9|0|255
云顶中路0_R_1|0|281
云顶中路0_R_10|0|282
云顶中路0_R_11|0|282
云顶中路0_R_12|0|282
云顶中路0_R_13|0|282
云顶中路0_R_14|0|283
云顶中路0_R_15|0|284
云顶中路0_R_16|0|284
云顶中路0_R_17|0|284
云顶中路0_R_18|0|284
云顶中路0_R_19|0|285
云顶中路0_R_2|0|286
云顶中路0_R_20|0|287
云顶中路0_R_B30001|0|288
云顶中路0_R_A03001|0|289
云顶中路0_R_21|0|290
云顶中路0_R_22|0|290
云顶中路0_R_23|0|291
云顶中路0_R_24|0|292
云顶中路0_R_25|0|292
云顶中路0_R_26|0|292
云顶中路0_R_27|0|292
云顶中路0_R_28|0|293
云顶中路0_R_29|0|293
云顶中路0_R_3|0|294
云顶中路0_R_30|0|295
云顶中路0_R_31|0|296
云顶中路0_R_32|0|296
云顶中路0_R_33|0|297
云顶中路0_R_34|0|297
云顶中路0_R_35|0|298
云顶中路0_R_36|0|299
云顶中路0_R_37|0|299
云顶中路0_R_38|0|300
云顶中路0_R_39|0|301
云顶中路0_R_4|0|294
云顶中路0_R_40|0|301
云顶中路0_R_41|0|301
云顶中路0_R_42|0|301
云顶中路0_R_43|0|302
云顶中路0_R_44|0|303
云顶中路0_R_45|0|303
云顶中路0_R_46|0|303
云顶中路0_R_47|0|303
云顶中路0_R_48|0|304
云顶中路0_R_49|0|305
云顶中路0_R_5|0|306
云顶中路0_R_50|0|305
云顶中路0_R_51|0|305
云顶中路0_R_52|0|307
云顶中路0_R_53|0|308
云顶中路0_R_54|0|308
云顶中路0_R_55|0|309
云顶中路0_R_56|0|309
云顶中路0_R_57|0|310
云顶中路0_R_58|0|311
云顶中路0_R_59|0|312
云顶中路0_R_6|0|313
云顶中路0_R_60|0|312
云顶中路0_R_61|0|312
云顶中路0_R_7|0|313
云顶中路0_R_8|0|282
云顶中路0_R_9|0|282
云顶中路_L_B29001|0|314
云顶中路_L_B29002|0|315
云顶中路_L_B29003|0|316
云顶中路_L_B29004|0|272
云顶中路_L_B29005|0|317
云顶中路_L_B29006|0|318
云顶中路_L_B29007|0|319
云顶中路_L_B29008|0|320
云顶中路_L_B29009|0|261
云顶中路_L_B29010|0|321
云顶中路_L_B29011|0|322
云顶中路(吕岭路至莲前东路段)_R_1|0|323
云顶中路(吕岭路至莲前东路段)_R_2|0|324
云顶中路(吕岭路至莲前东路段)_R_3|0|325
云顶中路(吕岭路至莲前东路段)_R_4|0|326
云顶中路(吕岭路至莲前东路段)_R_5|0|281
云顶中路(莲前东路至吕岭路)_L_1|0|327
云顶北路0_L_1|0|279
云顶北路0_L_10|0|328
云顶北路0_L_11|0|329
云顶北路0_L_12|0|329
云顶北路0_L_13|0|329
云顶北路0_L_14|0|330
云顶北路0_L_15|0|330
云顶北路0_L_16|0|331
云顶北路0_L_17|0|332
云顶北路0_L_18|0|332
云顶北路0_L_19|0|332
云顶北路0_L_2|0|333
云顶北路0_L_20|0|334
云顶北路0_L_A20001|0|335
云顶北路0_L_A20002|0|335
云顶北路0_L_A20003|0|335
云顶北路0_L_21|0|334
云顶北路0_L_22|0|334
云顶北路0_L_23|0|336
云顶北路0_L_24|0|337
云顶北路0_L_25|0|337
云顶北路0_L_26|0|337
云顶北路0_L_27|0|337
云顶北路0_L_28|0|337
云顶北路0_L_29|0|338
云顶北路0_L_3|0|333
云顶北路0_L_30|0|338
云顶北路0_L_31|0|338
云顶北路0_L_32|0|339
云顶北路0_L_33|0|340
云顶北路0_L_34|0|340
云顶北路0_L_35|0|340
云顶北路0_L_36|0|340
云顶北路0_L_37|0|341
云顶北路0_L_38|0|342
云顶北路0_L_39|0|343
云顶北路0_L_4|0|344
云顶北路0_L_40|0|335
云顶北路0_L_41|0|345
云顶北路0_L_42|0|345
云顶北路0_L_43|0|346
云顶北路0_L_44|0|347
云顶北路0_L_45|0|348
云顶北路0_L_46|0|349
云顶北路0_L_47|0|350
云顶北路0_L_48|1|351
云顶北路0_L_49|0|352
云顶北路0_L_5|1|353
云顶北路0_L_50|0|354
云顶北路0_L_51|0|354
云顶北路0_L_52|0|355
云顶北路0_L_53|0|356
云顶北路0_L_54|0|357
云顶北路0_L_55|0|357
云顶北路0_L_56|0|358
云顶北路0_L_57|0|359
云顶北路0_L_58|0|360
云顶北路0_L_59|0|361
云顶北路0_L_6|1|353
云顶北路0_L_60|0|361
云顶北路0_L_61|0|362
云顶北路0_L_7|1|353
云顶北路0_L_8|0|328
云顶北路0_L_9|0|328
云顶北路0_R_1|0|363
云顶北路0_R_10|0|364
云顶北路0_R_11|0|365
云顶北路0_R_12|0|365
云顶北路0_R_13|0|366
云顶北路0_R_14|0|367
云顶北路0_R_15|0|367
云顶北路0_R_16|0|367
云顶北路0_R_17|0|368
云顶北路0_R_18|0|368
云顶北路0_R_19|0|369
云顶北路0_R_2|0|370
云顶北路0_R_20|0|371
云顶北路0_R_21|0|372
云顶北路0_R_22|0|373
云顶北路0_R_23|0|374
云顶北路0_R_24|0|374
云顶北路0_R_25|0|375
云顶北路0_R_26|0|375
云顶北路0_R_27|0|376
云顶北路0_R_28|0|376
云顶北路0_R_29|0|376
云顶北路0_R_3|0|377
云顶北路0_R_30|0|376
云顶北路0_R_31|0|376
云顶北路0_R_32|0|376
云顶北路0_R_33|0|378
云顶北路0_R_34|0|378
云顶北路0_R_35|0|379
云顶北路0_R_36|0|380
云顶北路0_R_37|0|380
云顶北路0_R_38|0|381
云顶北路0_R_39|1|382
云顶北路0_R_4|0|383
云顶北路0_R_40|1|382
云顶北路0_R_41|0|384
云顶北路0_R_42|0|385
云顶北路0_R_43|0|386
云顶北路0_R_44|0|387
云顶北路0_R_45|0|388
云顶北路0_R_5|0|383
云顶北路0_R_6|0|383
云顶北路0_R_7|0|383
云顶北路0_R_8|0|389
云顶北路0_R_9|0|389
云顶北路_L_1|0|354
云顶北路_L_10|0|332
云顶北路_L_11|0|279
云顶北路_L_12|0|279
云顶北路_L_13|0|279
云顶北路_L_14|0|279
云顶北路_L_15|0|279
云顶北路_L_16|0|279
云顶北路_L_17|0|390
云顶北路_L_18|0|278
云顶北路_L_19|0|278
云顶北路_L_2|0|354
云顶北路_L_20|0|391
云顶北路_L_B27001|0|392
云顶北路_L_B27002|0|361
云顶北路_L_B27003|0|361
云顶北路_L_B27004|0|361
云顶北路_L_B27005|0|357
云顶北路_L_B27006|0|393
云顶北路_L_B27007|0|356
云顶北路_L_B27008|0|349
云顶北路_L_B27009|0|348
云顶北路_L_B27010|0|348
云顶北路_L_B27011|0|348
云顶北路_L_B27012|0|348
云顶北路_L_B27013|0|346
云顶北路_L_B27014|0|394
云顶北路_L_B27015|0|394
云顶北路_L_B27016|0|345
云顶北路_L_B27017|0|395
云顶北路_L_B27018|0|396
云顶北路_L_B27019|0|397
云顶北路_L_B27020|0|398
云顶北路_L_B27021|0|342
云顶北路_L_B27022|0|342
云顶北路_L_B27023|0|341
云顶北路_L_B27024|0|341
云顶北路_L_B27025|0|341
云顶北路_L_B27026|0|341
云顶北路_L_B27027|0|340
云顶北路_L_B27028|0|339
云顶北路_L_B27029|0|339
云顶北路_L_3|0|354
云顶北路_L_4|1|351
云顶北路_L_5|0|349
云顶北路_L_6|0|395
云顶北路_L_7|0|341
云顶北路_L_8|0|399
云顶北路_L_9|0|400
云顶北路_R_1|0|401
云顶北路_R_10|0|402
云顶北路_R_11|0|403
云顶北路_R_12|0|312
云顶北路_R_13|0|312
云顶北路_R_14|0|404
云顶北路_R_15|0|363
云顶北路_R_16|0|405
云顶北路_R_17|0|383
云顶北路_R_18|0|383
云顶北路_R_19|0|383
云顶北路_R_2|0|402
云顶北路_R_20|0|383
云顶北路_R_21|0|383
云顶北路_R_22|0|383
云顶北路_R_23|0|383
云顶北路_R_24|0|383
云顶北路_R_25|0|383
云顶北路_R_26|0|383
云顶北路_R_27|0|383
云顶北路_R_28|0|383
云顶北路_R_29|0|383
云顶北路_R_3|0|402
云顶北路_R_30|0|383
云顶北路_R_31|0|383
云顶北路_R_32|0|383
云顶北路_R_33|0|383
云顶北路_R_34|0|389
云顶北路_R_35|0|406
云顶北路_R_36|0|406
云顶北路_R_37|0|407
云顶北路_R_38|0|407
云顶北路_R_39|0|407
云顶北路_R_4|0|402
云顶北路_R_40|0|408
云顶北路_R_41|0|408
云顶北路_R_42|0|408
云顶北路_R_43|0|408
云顶北路_R_44|0|408
云顶北路_R_45|0|408
云顶北路_R_46|0|409
云顶北路_R_47|0|409
云顶北路_R_48|0|367
云顶北路_R_49|0|410
云顶北路_R_5|0|402
云顶北路_R_50|0|411
云顶北路_R_51|0|373
云顶北路_R_52|0|412
云顶北路_R_53|0|413
云顶北路_R_54|0|374
云顶北路_R_55|0|414
云顶北路_R_56|0|415
云顶北路_R_57|0|416
云顶北路_R_58|0|376
云顶北路_R_59|0|417
云顶北路_R_6|0|402
云顶北路_R_60|0|378
云顶北路_R_61|1|382
云顶北路_R_62|1|382
云顶北路_R_63|1|382
云顶北路_R_64|1|382
云顶北路_R_65|0|418
云顶北路_R_66|1|382
云顶北路_R_67|0|384
云顶北路_R_68|0|384
云顶北路_R_69|0|384
云顶北路_R_7|0|402
云顶北路_R_8|0|402
云顶北路_R_9|0|402
云顶南路0_L_1|0|419
云顶南路0_L_2|0|420
云顶南路0_L_3|0|421
云顶南路0_L_4|0|421
云顶南路0_R_1|0|422
云顶南路0_R_2|0|422
云顶南路0_R_B29001|0|421
云顶南路0_R_B29002|0|423
云顶南路0_R_B29003|0|424
云顶南路0_R_B29004|0|425
云顶南路_L_1|0|426
云顶西路_L_1|0|427
云顶西路_L_2|0|428
云顶西路_R_1|0|429
云顶西路_R_2|0|430
五石路0_L_1|0|431
五石路0_L_2|0|431
五缘湾道0_L_1|0|432
五缘湾道0_L_10|0|433
五缘湾道0_L_11|0|434
五缘湾道0_L_12|0|434
五缘湾道0_L_13|0|435
五缘湾道0_L_14|0|436
