FENCE_ID | FENCE_TYPE | BELONG_AREA
东浦路_R_9|0|-1
东渡路0_L_1|0|287
东渡路0_L_2|0|287
东渡路0_L_3|0|-1
东渡路0_L_4|0|757
东渡路0_L_5|0|-1
东渡路0_L_6|0|-1
东渡路0_L_7|0|-1
东渡路0_L_8|0|-1
东渡路0_R_1|0|427
东渡路0_R_10|0|-1
东渡路0_R_11|0|265
东渡路0_R_12|0|265
东渡路0_R_2|0|287
东渡路0_R_3|0|-1
东渡路0_R_4|0|-1
东渡路0_R_5|0|-1
东渡路0_R_6|0|491
东渡路0_R_7|0|491
东渡路0_R_8|0|-1
东渡路0_R_9|0|-1
东渡路_L_1|0|-1
东渡路_L_10|0|-1
东渡路_L_11|0|-1
东渡路_L_12|0|-1
东渡路_L_13|0|-1
东渡路_L_14|0|724
东渡路_L_15|0|-1
东渡路_L_16|0|-1
东渡路_L_17|0|-1
东渡路_L_18|0|-1
东渡路_L_19|0|-1
东渡路_L_2|0|-1
东渡路_L_20|0|-1
东渡路_L_A13001|0|-1
东渡路_L_A13002|0|-1
东渡路_L_A14001|0|-1
东渡路_L_A14002|0|-1
东渡路_L_A14003|0|131
东渡路_L_A14004|0|-1
东渡路_L_A14005|0|-1
东渡路_L_21|0|-1
东渡路_L_22|0|-1
东渡路_L_23|0|-1
东渡路_L_24|0|-1
东渡路_L_25|0|-1
东渡路_L_26|0|-1
东渡路_L_27|0|-1
东渡路_L_28|0|-1
东渡路_L_29|0|-1
东渡路_L_3|0|-1
东渡路_L_30|0|-1
东渡路_L_31|0|-1
东渡路_L_32|0|-1
东渡路_L_33|0|-1
东渡路_L_34|0|-1
东渡路_L_35|0|-1
东渡路_L_36|0|-1
东渡路_L_37|0|-1
东渡路_L_4|0|-1
东渡路_L_5|0|-1
东渡路_L_6|0|287
东渡路_L_7|0|-1
东渡路_L_8|0|287
东渡路_L_9|0|-1
东渡路_R_1|0|-1
东渡路_R_10|0|-1
东渡路_R_11|0|-1
东渡路_R_13|0|-1
东渡路_R_14|0|491
东渡路_R_15|0|-1
东渡路_R_16|0|-1
东渡路_R_17|0|-1
东渡路_R_18|0|-1
东渡路_R_19|0|-1
东渡路_R_2|0|-1
东渡路_R_20|0|1128
东渡路_R_A13001|0|-1
东渡路_R_A13002|0|-1
东渡路_R_A13003|0|-1
东渡路_R_A13004|0|744
东渡路_R_A13005|0|-1
东渡路_R_A13006|0|-1
东渡路_R_A13007|0|-1
东渡路_R_A13008|0|-1
东渡路_R_A13009|0|-1
东渡路_R_A13010|0|-1
东渡路_R_A13011|0|-1
东渡路_R_A13012|0|-1
东渡路_R_A13013|0|-1
东渡路_R_A13014|0|-1
东渡路_R_A13015|0|-1
东渡路_R_A13016|0|283
东渡路_R_A13017|0|283
东渡路_R_A13018|0|-1
东渡路_R_A14001|0|-1
东渡路_R_A14002|0|-1
东渡路_R_A14003|0|287
东渡路_R_A14004|0|-1
东渡路_R_21|0|405
东渡路_R_3|0|-1
东渡路_R_4|0|-1
东渡路_R_5|0|-1
东渡路_R_6|0|566
东渡路_R_7|0|-1
东渡路_R_8|0|-1
东渡路_R_9|0|-1
东港一路_L_1|0|55
东港一路_R_1|0|126
东港一路_R_A13001|0|-1
东港一路_R_A13002|0|-1
东港一路_R_A13003|0|-1
东港一路_R_A13004|0|-1
东港一路_R_A13005|0|55
东港北路_L_A13001|0|129
东港北路_L_A13002|0|129
东港北路_L_A13003|0|820
东港北路_L_A13004|0|-1
东港北路_L_A13005|0|-1
东港北路_L_A13006|0|-1
东港北路_L_A13007|0|-1
东港北路_L_A13008|0|-1
东港北路_L_A13009|0|-1
东港南路_L_A13001|0|126
东港南路_L_A13002|0|126
东港路_L_1|0|365
东港路_R_1|0|-1
中埔西路0_L_1|0|-1
中埔西路0_L_2|0|-1
中埔西路0_L_3|0|-1
中埔西路0_L_4|0|-1
之一路_L_1|0|-1
之一路_L_2|0|-1
之一路_L_3|0|-1
之一路_L_4|0|-1
之一路_L_5|0|-1
之一路_L_6|0|-1
之一路_L_7|0|-1
乌石埔南路0_L_1|0|-1
乌石埔南路0_L_2|0|-1
乌石埔南路0_R_1|0|520
乌石浦二路0_L_A19001|0|-1
乌石浦二路0_L_A19002|0|-1
乌石浦二路0_L_A19003|0|-1
乌石浦二路0_L_A19004|0|-1
乌石浦二路0_L_A19005|0|-1
乌石浦二路0_L_A19006|0|-1
乌石浦二路0_R_A19001|0|915
乌石浦二路0_R_A19002|0|-1
乌石浦二路0_R_A19003|0|-1
乌石浦二路0_R_A19004|0|-1
乌石浦二路0_R_A19005|0|-1
乌石浦二路0_R_A19006|0|-1
乌石浦二路0_R_A19007|0|1075
乌石浦二路0_R_A19008|0|-1
乌石浦二路0_R_A19009|0|-1
乌石浦二路0_R_A19010|0|-1
乌石浦二路_L_1|0|-1
乌石浦二路_L_2|0|-1
乌石浦二路_L_3|0|-1
乌石浦二路_L_4|0|-1
乌石浦二路_L_5|0|-1
乌石浦二路_R_1|0|-1
乌石浦二路_R_2|0|-1
乌石浦二路_R_4|0|-1
乌石浦二路_R_5|0|-1
乌石浦五路0_L_A19001|0|-1
乌石浦五路0_L_A19002|0|-1
乌石浦五路0_L_A19003|0|-1
乌石浦五路0_L_A19004|0|-1
乌石浦五路0_L_A19005|0|-1
乌石浦五路0_R_A19001|0|-1
乌石浦五路0_R_A19002|0|-1
乌石浦五路_L_1|0|-1
乌石浦五路_L_10|0|938
乌石浦五路_L_2|0|364
乌石浦五路_L_3|0|-1
乌石浦五路_L_4|0|-1
乌石浦五路_L_5|0|-1
乌石浦五路_L_6|0|-1
乌石浦五路_L_7|0|-1
乌石浦五路_L_8|0|-1
乌石浦五路_L_9|0|-1
乌石浦五路_R_1|0|938
乌石浦五路_R_2|0|-1
乌石浦五路_R_3|0|364
乌石浦五路_R_4|0|364
乌石浦五路_R_5|0|-1
乌石浦五路_R_6|0|-1
乌石浦南路0_L_A19001|0|-1
乌石浦南路0_L_A19002|0|-1
乌石浦南路0_L_A19003|0|-1
乌石浦南路0_L_A19004|0|-1
乌石浦南路0_R_A19001|0|327
乌石浦南路_L_1|0|823
乌石浦南路_L_10|0|-1
乌石浦南路_L_2|0|823
乌石浦南路_L_3|0|520
乌石浦南路_L_4|0|520
乌石浦南路_L_5|0|944
乌石浦南路_L_7|0|-1
乌石浦南路_R_2|0|-1
乌石浦南路_R_3|0|-1
乌石浦南路_R_4|0|-1
乌石浦南路_R_5|0|-1
乌石浦路0_L_1|0|-1
乌石浦路0_L_10|0|-1
乌石浦路0_L_11|0|-1
乌石浦路0_L_2|0|327
乌石浦路0_L_A19001|0|-1
乌石浦路0_L_A19002|0|-1
乌石浦路0_L_A19003|0|-1
乌石浦路0_L_A19004|0|-1
乌石浦路0_L_A19005|0|-1
乌石浦路0_L_A19006|0|-1
乌石浦路0_L_A19007|0|-1
乌石浦路0_L_A19008|0|-1
乌石浦路0_L_A19009|0|-1
乌石浦路0_L_A19010|0|-1
乌石浦路0_L_A19011|0|-1
乌石浦路0_L_A19012|0|-1
乌石浦路0_L_A19013|0|-1
乌石浦路0_L_3|0|-1
乌石浦路0_L_4|0|-1
乌石浦路0_L_5|0|-1
乌石浦路0_L_6|0|327
乌石浦路0_L_7|0|-1
乌石浦路0_L_8|0|-1
乌石浦路0_L_9|0|-1
乌石浦路0_R_1|0|-1
乌石浦路0_R_10|0|-1
乌石浦路0_R_11|0|-1
乌石浦路0_R_12|0|-1
乌石浦路0_R_13|0|-1
乌石浦路0_R_14|0|-1
乌石浦路0_R_15|0|-1
乌石浦路0_R_16|0|865
乌石浦路0_R_2|0|-1
乌石浦路0_R_A19001|0|865
乌石浦路0_R_A19002|0|-1
乌石浦路0_R_A19003|0|-1
乌石浦路0_R_A19004|0|-1
乌石浦路0_R_A19005|0|-1
乌石浦路0_R_A19006|0|-1
乌石浦路0_R_A19007|0|-1
乌石浦路0_R_A19008|0|-1
乌石浦路0_R_A19009|0|-1
乌石浦路0_R_A19010|0|-1
乌石浦路0_R_A19011|0|327
乌石浦路0_R_A19012|0|-1
乌石浦路0_R_A19013|0|327
乌石浦路0_R_A19014|0|327
乌石浦路0_R_A19015|0|-1
乌石浦路0_R_A19016|0|-1
乌石浦路0_R_A19017|0|-1
乌石浦路0_R_3|0|-1
乌石浦路0_R_4|0|-1
乌石浦路0_R_5|0|-1
乌石浦路0_R_6|0|-1
乌石浦路0_R_7|0|-1
乌石浦路0_R_8|0|327
乌石浦路0_R_9|0|-1
乌石浦路_L_2|0|-1
乌石浦路_L_3|0|-1
乌石浦路_L_4|0|327
乌石浦路_L_5|0|272
乌石浦路_L_6|0|272
乌石浦路_L_7|0|-1
乌石浦路_R_2|0|-1
乌石浦路_R_3|0|-1
云顶中路0_L_1|0|-1
云顶中路0_L_10|1|0
云顶中路0_L_11|0|-1
云顶中路0_L_12|1|0
云顶中路0_L_13|1|0
云顶中路0_L_14|1|0
云顶中路0_L_15|1|0
云顶中路0_L_16|0|-1
云顶中路0_L_17|0|-1
云顶中路0_L_18|1|0
云顶中路0_L_19|1|0
云顶中路0_L_2|0|-1
云顶中路0_L_20|0|370
云顶中路0_L_B30001|0|-1
云顶中路0_L_A03001|0|-1
云顶中路0_L_A03002|1|0
云顶中路0_L_A03003|1|0
云顶中路0_L_21|0|370
云顶中路0_L_22|0|370
云顶中路0_L_23|0|529
云顶中路0_L_24|0|529
云顶中路0_L_25|0|464
云顶中路0_L_26|0|326
云顶中路0_L_27|0|-1
云顶中路0_L_28|0|550
云顶中路0_L_29|0|550
云顶中路0_L_3|0|531
云顶中路0_L_30|0|136
云顶中路0_L_31|0|-1
云顶中路0_L_32|0|-1
云顶中路0_L_33|0|-1
云顶中路0_L_34|0|-1
云顶中路0_L_35|0|-1
云顶中路0_L_36|0|-1
云顶中路0_L_37|0|-1
云顶中路0_L_38|0|-1
云顶中路0_L_39|0|-1
云顶中路0_L_4|1|0
云顶中路0_L_40|0|-1
云顶中路0_L_41|0|-1
云顶中路0_L_42|0|-1
云顶中路0_L_43|0|-1
云顶中路0_L_44|0|-1
云顶中路0_L_45|0|-1
云顶中路0_L_46|0|-1
云顶中路0_L_47|0|-1
云顶中路0_L_48|0|-1
云顶中路0_L_49|0|-1
云顶中路0_L_5|1|0
云顶中路0_L_6|1|0
云顶中路0_L_7|1|0
云顶中路0_L_8|1|0
云顶中路0_L_9|1|0
云顶中路0_R_1|0|-1
云顶中路0_R_10|0|-1
云顶中路0_R_11|0|-1
云顶中路0_R_12|0|-1
云顶中路0_R_13|0|-1
云顶中路0_R_14|1|0
云顶中路0_R_15|0|-1
云顶中路0_R_16|0|-1
云顶中路0_R_17|0|-1
云顶中路0_R_18|0|-1
云顶中路0_R_19|0|-1
云顶中路0_R_2|0|-1
云顶中路0_R_20|0|-1
云顶中路0_R_B30001|0|-1
云顶中路0_R_A03001|0|-1
云顶中路0_R_21|0|-1
云顶中路0_R_22|0|-1
云顶中路0_R_23|0|-1
云顶中路0_R_24|0|-1
云顶中路0_R_25|0|-1
云顶中路0_R_26|0|-1
云顶中路0_R_27|0|-1
云顶中路0_R_28|0|-1
云顶中路0_R_29|0|-1
云顶中路0_R_3|0|-1
云顶中路0_R_30|0|-1
云顶中路0_R_31|0|-1
云顶中路0_R_32|0|-1
云顶中路0_R_33|0|-1
云顶中路0_R_34|0|-1
云顶中路0_R_35|0|-1
云顶中路0_R_36|0|-1
云顶中路0_R_37|0|656
云顶中路0_R_38|0|-1
云顶中路0_R_39|0|-1
云顶中路0_R_4|0|-1
云顶中路0_R_40|0|-1
云顶中路0_R_41|0|-1
云顶中路0_R_42|0|-1
云顶中路0_R_43|0|-1
云顶中路0_R_44|0|-1
云顶中路0_R_45|0|-1
云顶中路0_R_46|0|-1
云顶中路0_R_47|0|-1
云顶中路0_R_48|0|-1
云顶中路0_R_49|0|-1
云顶中路0_R_5|0|-1
云顶中路0_R_50|0|-1
云顶中路0_R_51|0|-1
云顶中路0_R_52|0|-1
云顶中路0_R_53|0|-1
云顶中路0_R_54|0|-1
云顶中路0_R_55|0|-1
云顶中路0_R_56|0|-1
云顶中路0_R_57|0|-1
云顶中路0_R_58|0|-1
云顶中路0_R_59|0|-1
云顶中路0_R_6|1|0
云顶中路0_R_60|0|-1
云顶中路0_R_61|0|-1
云顶中路0_R_7|1|0
云顶中路0_R_8|0|-1
云顶中路0_R_9|0|-1
云顶中路_L_B29001|0|790
云顶中路_L_B29002|0|-1
云顶中路_L_B29003|0|-1
云顶中路_L_B29004|0|-1
云顶中路_L_B29005|0|-1
云顶中路_L_B29006|0|-1
云顶中路_L_B29007|0|-1
云顶中路_L_B29008|0|1015
云顶中路_L_B29009|0|-1
云顶中路_L_B29010|0|-1
云顶中路_L_B29011|0|-1
云顶中路(吕岭路至莲前东路段)_R_1|0|1024
云顶中路(吕岭路至莲前东路段)_R_2|0|-1
云顶中路(吕岭路至莲前东路段)_R_3|0|-1
云顶中路(吕岭路至莲前东路段)_R_4|0|-1
云顶中路(吕岭路至莲前东路段)_R_5|0|-1
云顶中路(莲前东路至吕岭路)_L_1|0|-1
云顶北路0_L_1|0|-1
云顶北路0_L_10|1|49
云顶北路0_L_11|1|49
云顶北路0_L_12|0|-1
云顶北路0_L_13|0|-1
云顶北路0_L_14|0|-1
云顶北路0_L_15|1|49
云顶北路0_L_16|0|-1
云顶北路0_L_17|0|-1
云顶北路0_L_18|0|-1
云顶北路0_L_19|0|990
云顶北路0_L_2|0|421
云顶北路0_L_20|0|-1
云顶北路0_L_A20001|0|-1
云顶北路0_L_A20002|0|-1
云顶北路0_L_A20003|0|418
云顶北路0_L_21|0|-1
云顶北路0_L_22|0|-1
云顶北路0_L_23|0|-1
云顶北路0_L_24|0|-1
云顶北路0_L_25|0|-1
云顶北路0_L_26|0|-1
云顶北路0_L_27|0|-1
云顶北路0_L_28|0|-1
云顶北路0_L_29|0|-1
云顶北路0_L_3|0|-1
云顶北路0_L_30|0|-1
云顶北路0_L_31|0|-1
云顶北路0_L_32|0|-1
云顶北路0_L_33|0|-1
云顶北路0_L_34|0|-1
云顶北路0_L_35|0|-1
云顶北路0_L_36|0|-1
云顶北路0_L_37|0|20
云顶北路0_L_38|0|767
云顶北路0_L_39|1|128
云顶北路0_L_4|0|1054
云顶北路0_L_40|0|-1
云顶北路0_L_41|0|-1
云顶北路0_L_42|0|727
云顶北路0_L_43|1|128
云顶北路0_L_44|1|128
云顶北路0_L_45|1|128
云顶北路0_L_46|1|128
云顶北路0_L_47|1|128
云顶北路0_L_48|1|128
云顶北路0_L_49|1|128
云顶北路0_L_5|1|49
云顶北路0_L_50|1|128
云顶北路0_L_51|1|128
云顶北路0_L_52|1|128
云顶北路0_L_53|0|830
云顶北路0_L_54|0|869
云顶北路0_L_55|0|869
云顶北路0_L_56|0|-1
云顶北路0_L_57|0|-1
云顶北路0_L_58|0|-1
云顶北路0_L_59|0|-1
云顶北路0_L_6|1|49
云顶北路0_L_60|0|190
云顶北路0_L_61|0|-1
云顶北路0_L_7|1|49
云顶北路0_L_8|1|49
云顶北路0_L_9|0|-1
云顶北路0_R_1|0|-1
云顶北路0_R_10|1|49
云顶北路0_R_11|1|49
云顶北路0_R_12|1|49
云顶北路0_R_13|1|49
云顶北路0_R_14|0|-1
云顶北路0_R_15|0|-1
云顶北路0_R_16|1|49
云顶北路0_R_17|0|-1
云顶北路0_R_18|1|49
云顶北路0_R_19|0|133
云顶北路0_R_2|0|-1
云顶北路0_R_20|0|133
云顶北路0_R_21|0|-1
云顶北路0_R_22|0|-1
云顶北路0_R_23|0|-1
云顶北路0_R_24|0|-1
云顶北路0_R_25|0|20
云顶北路0_R_26|0|-1
云顶北路0_R_27|0|767
云顶北路0_R_28|0|767
云顶北路0_R_29|0|767
云顶北路0_R_3|0|-1
云顶北路0_R_30|0|767
云顶北路0_R_31|0|-1
云顶北路0_R_32|0|767
云顶北路0_R_33|0|-1
云顶北路0_R_34|0|-1
云顶北路0_R_35|1|128
云顶北路0_R_36|0|418
云顶北路0_R_37|0|418
云顶北路0_R_38|1|128
云顶北路0_R_39|1|128
云顶北路0_R_4|0|-1
云顶北路0_R_40|1|128
云顶北路0_R_41|0|-1
云顶北路0_R_42|1|128
云顶北路0_R_43|0|281
云顶北路0_R_44|0|281
云顶北路0_R_45|0|281
云顶北路0_R_5|0|421
云顶北路0_R_6|0|421
云顶北路0_R_7|0|421
云顶北路0_R_8|0|-1
云顶北路0_R_9|0|-1
云顶北路_L_1|1|128
云顶北路_L_10|0|-1
云顶北路_L_11|0|-1
云顶北路_L_12|0|-1
云顶北路_L_13|0|-1
云顶北路_L_14|0|-1
云顶北路_L_15|0|-1
云顶北路_L_16|0|-1
云顶北路_L_17|0|-1
云顶北路_L_18|0|-1
云顶北路_L_19|0|-1
云顶北路_L_2|1|128
云顶北路_L_20|0|1098
云顶北路_L_B27001|0|-1
云顶北路_L_B27002|0|-1
云顶北路_L_B27003|0|-1
云顶北路_L_B27004|0|-1
云顶北路_L_B27005|0|-1
云顶北路_L_B27006|0|-1
云顶北路_L_B27007|0|-1
云顶北路_L_B27008|1|128
云顶北路_L_B27009|1|128
云顶北路_L_B27010|1|128
云顶北路_L_B27011|0|-1
云顶北路_L_B27012|0|-1
云顶北路_L_B27013|0|-1
云顶北路_L_B27014|0|-1
云顶北路_L_B27015|0|-1
云顶北路_L_B27016|0|727
云顶北路_L_B27017|0|727
云顶北路_L_B27018|0|-1
云顶北路_L_B27019|0|-1
云顶北路_L_B27020|0|-1
云顶北路_L_B27021|0|-1
云顶北路_L_B27022|0|767
云顶北路_L_B27023|0|-1
云顶北路_L_B27024|0|20
云顶北路_L_B27025|0|20
云顶北路_L_B27026|0|20
云顶北路_L_B27027|0|-1
云顶北路_L_B27028|0|-1
云顶北路_L_B27029|0|-1
云顶北路_L_3|1|128
云顶北路_L_4|1|128
云顶北路_L_5|1|128
云顶北路_L_6|0|727
云顶北路_L_7|0|20
云顶北路_L_8|0|-1
云顶北路_L_9|0|-1
云顶北路_R_1|0|-1
云顶北路_R_10|0|136
云顶北路_R_11|0|-1
云顶北路_R_12|0|-1
云顶北路_R_13|0|-1
云顶北路_R_14|0|-1
云顶北路_R_15|0|-1
云顶北路_R_16|0|421
云顶北路_R_17|0|421
云顶北路_R_18|0|421
云顶北路_R_19|0|421
云顶北路_R_2|0|-1
云顶北路_R_20|0|421
云顶北路_R_21|0|421
云顶北路_R_22|0|421
云顶北路_R_23|0|-1
云顶北路_R_24|0|-1
云顶北路_R_25|0|-1
云顶北路_R_26|0|-1
云顶北路_R_27|0|-1
云顶北路_R_28|0|-1
云顶北路_R_29|0|-1
云顶北路_R_3|0|136
云顶北路_R_30|0|-1
云顶北路_R_31|0|-1
云顶北路_R_32|0|-1
云顶北路_R_33|0|-1
云顶北路_R_34|0|-1
云顶北路_R_35|0|-1
云顶北路_R_36|0|-1
云顶北路_R_37|0|-1
云顶北路_R_38|0|-1
云顶北路_R_39|0|352
云顶北路_R_4|0|136
云顶北路_R_40|0|-1
云顶北路_R_41|0|-1
云顶北路_R_42|0|-1
云顶北路_R_43|0|-1
云顶北路_R_44|0|-1
云顶北路_R_45|0|-1
云顶北路_R_46|0|-1
云顶北路_R_47|0|-1
云顶北路_R_48|1|49
云顶北路_R_49|1|49
云顶北路_R_5|0|-1
云顶北路_R_50|0|-1
云顶北路_R_51|0|-1
云顶北路_R_52|0|-1
云顶北路_R_53|0|-1
