FENCE_ID|FENCE_TYPE|BELONG_AREA
七星路_R_7|0|22
七星路_R_8|0|22
七星路_R_9|0|19
七星路(体育路至湖滨北路)_L_1|0|23
七星路(体育路至湖滨北路)_L_2|0|23
七星路(体育路至湖滨北路)_L_3|0|24
七星路(体育路至湖滨北路)_L_4|0|24
七星路(体育路至湖滨北路)_L_5|0|18
七星路(体育路至湖滨北路)_L_6|0|18
七星路(体育路至湖滨北路)_L_7|0|18
七星路(体育路至湖滨北路)_L_8|0|18
七星路(体育路至湖滨北路)_L_9|0|18
七星路(体育路至湖滨北路)_R_1|0|23
七星路(体育路至湖滨北路)_R_2|0|23
七星路(体育路至湖滨北路)_R_3|0|23
七星路(体育路至湖滨北路)_R_4|0|18
七星路(体育路至湖滨北路)_R_5|0|18
七星路(体育路至湖滨北路)_R_6|0|18
万寿路0_L_1|0|25
万寿路0_L_2|0|26
万寿路0_L_3|0|27
万寿路0_L_4|0|27
万寿路0_L_5|0|27
万寿路0_R_1|0|25
万寿路0_R_2|0|25
万寿路0_R_3|0|28
万寿路0_R_4|0|28
万寿路0_R_5|0|29
下堡路0_L_1|0|30
下堡路0_L_2|0|31
下堡路0_L_A06001|0|30
下堡路0_L_A06002|0|32
下堡路0_L_A06003|0|33
下堡路0_L_A06004|0|31
下堡路0_L_3|0|34
下堡路0_L_4|0|35
下堡路0_L_5|0|32
下堡路0_L_6|0|32
下堡路0_L_7|0|36
下堡路0_R_A06002|0|31
下堡路0_R_A06003|0|35
下堡路0_R_A06004|0|37
下堡路0_R_A06005|0|33
下澳仔路_L_1|0|38
下澳仔路_R_1|0|39
东坪山路0_L_1|0|40
东坪山路0_L_2|0|41
东坪山路0_L_3|0|41
东坪山路0_L_4|0|41
东坪山路0_L_5|0|42
东坪山路0_L_6|0|43
东坪山路0_R_1|0|44
东坪山路0_R_2|0|45
东坪山路0_R_3|0|46
东坪山路0_R_4|0|43
东坪山路_L_1|0|41
东坪山路_L_2|0|47
东坪山路_L_A04001|0|48
东坪山路_L_3|0|45
东坪山路_L_4|0|43
东坪山路_L_5|0|48
东坪山路_R_1|0|48
东坪山路_R_2|0|43
东坪山路_R_3|0|45
东坪山路_R_4|0|49
东埔路0_L_A14001|0|50
东岳二路0_L_1|0|51
东岳二路_L_1|0|52
东岳二路_L_A09001|0|53
东岳二路_R_1|0|54
东岳二路_R_2|0|54
东明路0_L_1|0|55
东明路0_L_2|0|56
东明路0_L_3|0|57
东明路0_L_4|0|57
东明路0_R_1|0|58
东明路0_R_2|0|58
东明路_L_1|0|58
东明路_L_10|0|55
东明路_L_11|0|55
东明路_L_2|0|58
东明路_L_A08001|0|56
东明路_L_A09001|0|59
东明路_L_3|0|58
东明路_L_4|0|58
东明路_L_5|0|58
东明路_L_6|0|58
东明路_L_7|0|60
东明路_L_8|0|60
东明路_L_9|0|55
东明路_R_1|0|55
东明路_R_10|0|61
东明路_R_11|0|61
东明路_R_2|0|55
东明路_R_3|0|55
东明路_R_4|0|55
东明路_R_5|0|58
东明路_R_6|0|58
东明路_R_7|0|58
东明路_R_8|0|58
东明路_R_9|0|58
东浦二路_L_1|0|62
东浦二路_R_1|0|63
东浦路0_L_1|0|64
东浦路0_L_10|0|65
东浦路0_L_11|0|66
东浦路0_L_12|0|66
东浦路0_L_13|0|66
东浦路0_L_14|0|66
东浦路0_L_2|0|64
东浦路0_L_3|0|64
东浦路0_L_4|0|50
东浦路0_L_5|0|50
东浦路0_L_6|0|50
东浦路0_L_7|0|50
东浦路0_L_8|0|67
东浦路0_L_9|0|67
东浦路0_R_1|0|68
东浦路0_R_10|0|69
东浦路0_R_11|0|70
东浦路0_R_12|0|71
东浦路0_R_2|0|68
东浦路0_R_3|0|72
东浦路0_R_4|0|72
东浦路0_R_5|0|64
东浦路0_R_6|0|73
东浦路0_R_7|0|73
东浦路0_R_8|0|73
东浦路0_R_9|0|69
东浦路_L_1|0|66
东浦路_L_10|0|64
东浦路_L_11|0|72
东浦路_L_12|0|72
东浦路_L_13|0|68
东浦路_L_14|0|74
东浦路_L_15|0|75
东浦路_L_16|0|76
东浦路_L_17|0|77
东浦路_L_2|0|65
东浦路_L_A04001|0|64
东浦路_L_3|0|78
东浦路_L_4|0|78
东浦路_L_5|0|79
东浦路_L_6|0|80
东浦路_L_7_A|0|80
东浦路_L_7_B|0|67
东浦路_L_8|0|50
东浦路_L_9|0|50
东浦路_R_10|0|81
东浦路_R_11|0|65
东浦路_R_12|0|82
东浦路_R_1_A|0|75
东浦路_R_1_B|0|83
东浦路_R_A04001|0|72
东浦路_R_A04002|0|72
东浦路_R_A04003|0|72
东浦路_R_2_A|0|68
东浦路_R_2_B|0|71
东浦路_R_3_B|0|84
东浦路_R_4|0|72
东浦路_R_5|0|64
东浦路_R_6|0|73
东浦路_R_7|0|80
东浦路_R_8|0|80
东浦路_R_9|0|81
东渡路0_L_1|0|85
东渡路0_L_2|0|85
东渡路0_L_3|0|86
东渡路0_L_4|0|87
东渡路0_L_5|0|88
东渡路0_L_6|0|89
东渡路0_L_7|0|90
东渡路0_L_8|0|90
东渡路0_R_1|0|91
东渡路0_R_10|0|92
东渡路0_R_11|0|93
东渡路0_R_12|0|93
东渡路0_R_2|0|94
东渡路0_R_3|0|95
东渡路0_R_4|0|96
东渡路0_R_5|0|96
东渡路0_R_6|0|97
东渡路0_R_7|0|98
东渡路0_R_8|0|99
东渡路0_R_9|0|92
东渡路_L_1|0|100
东渡路_L_10|0|101
东渡路_L_11|0|102
东渡路_L_12|0|103
东渡路_L_13|0|104
东渡路_L_14|0|105
东渡路_L_15|0|90
东渡路_L_16|0|90
东渡路_L_17|0|90
东渡路_L_18|0|90
东渡路_L_19|0|90
东渡路_L_2|0|106
东渡路_L_20|0|90
东渡路_L_A13001|0|103
东渡路_L_A13002|0|107
东渡路_L_A14001|0|104
东渡路_L_A14002|0|108
东渡路_L_A14003|0|108
东渡路_L_A14004|0|109
东渡路_L_A14005|0|110
东渡路_L_21|0|90
东渡路_L_22|0|90
东渡路_L_23|0|90
东渡路_L_24|0|90
东渡路_L_25|0|90
东渡路_L_26|0|111
东渡路_L_27|0|89
东渡路_L_28|0|89
东渡路_L_29|0|89
东渡路_L_3|0|112
东渡路_L_30|0|89
东渡路_L_31|0|89
东渡路_L_32|0|89
东渡路_L_33|0|89
东渡路_L_34|0|113
东渡路_L_35|0|114
东渡路_L_36|0|88
东渡路_L_37|0|110
东渡路_L_4|0|112
东渡路_L_5|0|115
东渡路_L_6|0|85
东渡路_L_7|0|85
东渡路_L_8|0|116
东渡路_L_9|0|117
东渡路_R_1|0|118
东渡路_R_10|0|119
东渡路_R_11|0|93
东渡路_R_13|0|120
东渡路_R_14|0|98
东渡路_R_15|0|96
东渡路_R_16|0|95
东渡路_R_17|0|121
东渡路_R_18|0|122
东渡路_R_19|0|91
东渡路_R_2|0|99
东渡路_R_20|0|91
东渡路_R_A13001|0|98
东渡路_R_A13002|0|98
东渡路_R_A13003|0|98
东渡路_R_A13004|0|120
东渡路_R_A13005|0|123
东渡路_R_A13006|0|123
东渡路_R_A13007|0|118
东渡路_R_A13008|0|118
东渡路_R_A13009|0|124
东渡路_R_A13010|0|125
东渡路_R_A13011|0|125
东渡路_R_A13012|0|126
东渡路_R_A13013|0|92
东渡路_R_A13014|0|92
东渡路_R_A13015|0|92
东渡路_R_A13016|0|93
东渡路_R_A13017|0|93
东渡路_R_A13018|0|127
东渡路_R_A14001|0|91
东渡路_R_A14002|0|91
东渡路_R_A14003|0|128
东渡路_R_A14004|0|129
东渡路_R_21|0|130
东渡路_R_3|0|131
东渡路_R_4|0|131
东渡路_R_5|0|132
东渡路_R_6|0|133
东渡路_R_7|0|92
东渡路_R_8|0|92
东渡路_R_9|0|134
东港一路_L_1|0|135
东港一路_R_1|0|136
东港一路_R_A13001|0|136
东港一路_R_A13002|0|137
东港一路_R_A13003|0|137
东港一路_R_A13004|0|137
东港一路_R_A13005|0|138
东港北路_L_A13001|0|139
东港北路_L_A13002|0|139
东港北路_L_A13003|0|140
东港北路_L_A13004|0|140
东港北路_L_A13005|0|141
东港北路_L_A13006|0|142
东港北路_L_A13007|0|142
东港北路_L_A13008|0|142
东港北路_L_A13009|0|142
东港南路_L_A13001|0|136
东港南路_L_A13002|0|136
东港路_L_1|0|143
东港路_R_1|0|144
中埔西路0_L_1|0|145
中埔西路0_L_2|0|145
中埔西路0_L_3|0|146
中埔西路0_L_4|0|146
之一路_L_1|0|147
之一路_L_2|0|147
之一路_L_3|0|148
之一路_L_4|0|149
之一路_L_5|0|150
之一路_L_6|0|150
之一路_L_7|0|151
乌石埔南路0_L_1|0|152
乌石埔南路0_L_2|0|153
乌石埔南路0_R_1|0|152
乌石浦二路0_L_A19001|0|154
乌石浦二路0_L_A19002|0|154
乌石浦二路0_L_A19003|0|154
乌石浦二路0_L_A19004|0|155
乌石浦二路0_L_A19005|0|155
乌石浦二路0_L_A19006|0|156
乌石浦二路0_R_A19001|0|154
乌石浦二路0_R_A19002|0|154
乌石浦二路0_R_A19003|0|154
乌石浦二路0_R_A19004|0|154
乌石浦二路0_R_A19005|0|156
乌石浦二路0_R_A19006|0|156
乌石浦二路0_R_A19007|0|156
乌石浦二路0_R_A19008|0|155
乌石浦二路0_R_A19009|0|155
乌石浦二路0_R_A19010|0|155
乌石浦二路_L_1|0|155
乌石浦二路_L_2|0|155
乌石浦二路_L_3|0|156
乌石浦二路_L_4|0|156
乌石浦二路_L_5|0|154
乌石浦二路_R_1|0|154
乌石浦二路_R_2|0|156
乌石浦二路_R_4|0|155
乌石浦二路_R_5|0|155
乌石浦五路0_L_A19001|0|157
乌石浦五路0_L_A19002|0|158
乌石浦五路0_L_A19003|0|158
乌石浦五路0_L_A19004|0|158
乌石浦五路0_L_A19005|0|158
乌石浦五路0_R_A19001|0|158
乌石浦五路0_R_A19002|0|158
乌石浦五路_L_1|0|157
乌石浦五路_L_10|0|158
乌石浦五路_L_2|0|158
乌石浦五路_L_3|0|158
乌石浦五路_L_4|0|158
乌石浦五路_L_5|0|158
乌石浦五路_L_6|0|158
乌石浦五路_L_7|0|158
乌石浦五路_L_8|0|158
乌石浦五路_L_9|0|158
乌石浦五路_R_1|0|158
乌石浦五路_R_2|0|158
乌石浦五路_R_3|0|158
乌石浦五路_R_4|0|158
乌石浦五路_R_5|0|158
乌石浦五路_R_6|0|157
乌石浦南路0_L_A19001|0|159
乌石浦南路0_L_A19002|0|153
乌石浦南路0_L_A19003|0|153
乌石浦南路0_L_A19004|0|153
乌石浦南路0_R_A19001|0|159
乌石浦南路_L_1|0|160
乌石浦南路_L_10|0|161
乌石浦南路_L_2|0|160
乌石浦南路_L_3|0|152
乌石浦南路_L_4|0|152
乌石浦南路_L_5|0|153
乌石浦南路_L_7|0|153
乌石浦南路_R_2|0|153
乌石浦南路_R_3|0|153
乌石浦南路_R_4|0|153
乌石浦南路_R_5|0|160
乌石浦路0_L_1|0|162
乌石浦路0_L_10|0|163
乌石浦路0_L_11|0|163
乌石浦路0_L_2|0|157
乌石浦路0_L_A19001|0|162
乌石浦路0_L_A19002|0|162
乌石浦路0_L_A19003|0|157
乌石浦路0_L_A19004|0|157
乌石浦路0_L_A19005|0|159
乌石浦路0_L_A19006|0|159
乌石浦路0_L_A19007|0|159
乌石浦路0_L_A19008|0|163
乌石浦路0_L_A19009|0|163
乌石浦路0_L_A19010|0|163
乌石浦路0_L_A19011|0|163
乌石浦路0_L_A19012|0|163
乌石浦路0_L_A19013|0|163
乌石浦路0_L_3|0|157
乌石浦路0_L_4|0|157
乌石浦路0_L_5|0|157
乌石浦路0_L_6|0|157
乌石浦路0_L_7|0|159
乌石浦路0_L_8|0|163
乌石浦路0_L_9|0|163
乌石浦路0_R_1|0|162
乌石浦路0_R_10|0|159
乌石浦路0_R_11|0|159
乌石浦路0_R_12|0|159
乌石浦路0_R_13|0|159
乌石浦路0_R_14|0|163
乌石浦路0_R_15|0|163
乌石浦路0_R_16|0|163
乌石浦路0_R_2|0|162
乌石浦路0_R_A19001|0|163
乌石浦路0_R_A19002|0|163
乌石浦路0_R_A19003|0|163
乌石浦路0_R_A19004|0|163
乌石浦路0_R_A19005|0|163
乌石浦路0_R_A19006|0|163
乌石浦路0_R_A19007|0|163
乌石浦路0_R_A19008|0|159
乌石浦路0_R_A19009|0|159
乌石浦路0_R_A19010|0|159
乌石浦路0_R_A19011|0|157
乌石浦路0_R_A19012|0|157
乌石浦路0_R_A19013|0|157
乌石浦路0_R_A19014|0|157
乌石浦路0_R_A19015|0|162
乌石浦路0_R_A19016|0|162
乌石浦路0_R_A19017|0|162
乌石浦路0_R_3|0|162
乌石浦路0_R_4|0|162
乌石浦路0_R_5|0|157
乌石浦路0_R_6|0|157
乌石浦路0_R_7|0|157
乌石浦路0_R_8|0|157
乌石浦路0_R_9|0|159
乌石浦路_L_2|0|157
乌石浦路_L_3|0|157
乌石浦路_L_4|0|157
乌石浦路_L_5|0|162
乌石浦路_L_6|0|162
乌石浦路_L_7|0|162
乌石浦路_R_2|0|159
乌石浦路_R_3|0|163
云顶中路0_L_1|0|164
云顶中路0_L_10|1|165
云顶中路0_L_11|1|165
云顶中路0_L_12|1|165
云顶中路0_L_13|1|165
云顶中路0_L_14|1|165
云顶中路0_L_15|1|165
云顶中路0_L_16|1|165
云顶中路0_L_17|1|165
云顶中路0_L_18|1|165
云顶中路0_L_19|1|165
云顶中路0_L_2|0|164
云顶中路0_L_20|0|166
云顶中路0_L_B30001|0|167
云顶中路0_L_A03001|0|168
云顶中路0_L_A03002|1|169
云顶中路0_L_A03003|1|169
云顶中路0_L_21|0|166
云顶中路0_L_22|0|166
云顶中路0_L_23|0|170
云顶中路0_L_24|0|170
云顶中路0_L_25|0|171
云顶中路0_L_26|0|172
云顶中路0_L_27|0|173
云顶中路0_L_28|0|174
云顶中路0_L_29|0|174
云顶中路0_L_3|0|175
云顶中路0_L_30|0|176
云顶中路0_L_31|0|177
云顶中路0_L_32|0|177
云顶中路0_L_33|0|177
云顶中路0_L_34|0|177
云顶中路0_L_35|0|177
云顶中路0_L_36|0|177
云顶中路0_L_37|0|177
云顶中路0_L_38|0|177
云顶中路0_L_39|0|178
云顶中路0_L_4|1|169
云顶中路0_L_40|0|178
云顶中路0_L_41|0|178
云顶中路0_L_42|0|178
云顶中路0_L_43|0|178
云顶中路0_L_44|0|179
云顶中路0_L_45|0|180
云顶中路0_L_46|0|180
云顶中路0_L_47|0|181
云顶中路0_L_48|0|181
云顶中路0_L_49|0|181
云顶中路0_L_5|1|165
云顶中路0_L_6|1|165
云顶中路0_L_7|1|165
云顶中路0_L_8|1|165
云顶中路0_L_9|1|165
云顶中路0_R_1|0|182
云顶中路0_R_10|0|168
云顶中路0_R_11|0|168
云顶中路0_R_12|0|168
云顶中路0_R_13|0|168
云顶中路0_R_14|0|168
云顶中路0_R_15|0|183
云顶中路0_R_16|0|183
云顶中路0_R_17|0|183
云顶中路0_R_18|0|183
云顶中路0_R_19|0|183
云顶中路0_R_2|0|184
云顶中路0_R_20|0|183
云顶中路0_R_B30001|0|185
云顶中路0_R_A03001|0|186
云顶中路0_R_21|0|187
云顶中路0_R_22|0|187
云顶中路0_R_23|0|188
云顶中路0_R_24|0|189
云顶中路0_R_25|0|189
云顶中路0_R_26|0|189
云顶中路0_R_27|0|189
云顶中路0_R_28|0|190
云顶中路0_R_29|0|190
云顶中路0_R_3|0|191
云顶中路0_R_30|0|192
云顶中路0_R_31|0|193
云顶中路0_R_32|0|193
云顶中路0_R_33|0|193
云顶中路0_R_34|0|193
云顶中路0_R_35|0|194
云顶中路0_R_36|0|195
云顶中路0_R_37|0|195
云顶中路0_R_38|0|196
云顶中路0_R_39|0|197
云顶中路0_R_4|0|191
云顶中路0_R_40|0|197
云顶中路0_R_41|0|197
云顶中路0_R_42|0|197
云顶中路0_R_43|0|198
云顶中路0_R_44|0|198
云顶中路0_R_45|0|198
云顶中路0_R_46|0|198
云顶中路0_R_47|0|198
云顶中路0_R_48|0|198
云顶中路0_R_49|0|199
云顶中路0_R_5|0|200
云顶中路0_R_50|0|199
云顶中路0_R_51|0|199
云顶中路0_R_52|0|199
云顶中路0_R_53|0|199
云顶中路0_R_54|0|199
云顶中路0_R_55|0|201
云顶中路0_R_56|0|201
云顶中路0_R_57|0|202
云顶中路0_R_58|0|203
云顶中路0_R_59|0|204
云顶中路0_R_6|0|205
云顶中路0_R_60|0|204
云顶中路0_R_61|0|204
云顶中路0_R_7|0|205
云顶中路0_R_8|0|168
云顶中路0_R_9|0|168
云顶中路_L_B29001|0|206
云顶中路_L_B29002|0|207
云顶中路_L_B29003|0|208
云顶中路_L_B29004|0|175
云顶中路_L_B29005|0|164
云顶中路_L_B29006|0|209
云顶中路_L_B29007|0|210
云顶中路_L_B29008|0|211
云顶中路_L_B29009|0|167
云顶中路_L_B29010|0|212
云顶中路_L_B29011|0|213
云顶中路(吕岭路至莲前东路段)_R_1|0|214
云顶中路(吕岭路至莲前东路段)_R_2|0|215
云顶中路(吕岭路至莲前东路段)_R_3|0|216
云顶中路(吕岭路至莲前东路段)_R_4|0|184
云顶中路(吕岭路至莲前东路段)_R_5|0|182
云顶中路(莲前东路至吕岭路)_L_1|0|217
云顶北路0_L_1|0|181
云顶北路0_L_10|0|218
云顶北路0_L_11|0|219
云顶北路0_L_12|0|219
云顶北路0_L_13|0|219
云顶北路0_L_14|0|220
云顶北路0_L_15|0|220
云顶北路0_L_16|0|221
云顶北路0_L_17|0|221
云顶北路0_L_18|0|221
云顶北路0_L_19|0|221
云顶北路0_L_2|0|222
云顶北路0_L_20|0|223
云顶北路0_L_A20001|0|224
云顶北路0_L_A20002|0|224
云顶北路0_L_A20003|0|224
云顶北路0_L_21|0|223
云顶北路0_L_22|0|223
云顶北路0_L_23|0|223
云顶北路0_L_24|0|223
云顶北路0_L_25|0|223
云顶北路0_L_26|0|223
云顶北路0_L_27|0|223
云顶北路0_L_28|0|223
云顶北路0_L_29|0|225
云顶北路0_L_3|0|222
云顶北路0_L_30|0|225
云顶北路0_L_31|0|225
云顶北路0_L_32|0|225
云顶北路0_L_33|0|225
云顶北路0_L_34|0|225
云顶北路0_L_35|0|225
云顶北路0_L_36|0|225
云顶北路0_L_37|0|226
云顶北路0_L_38|0|227
云顶北路0_L_39|0|228
云顶北路0_L_4|0|229
云顶北路0_L_40|0|224
云顶北路0_L_41|0|230
云顶北路0_L_42|0|230
云顶北路0_L_43|0|230
云顶北路0_L_44|0|231
云顶北路0_L_45|0|232
云顶北路0_L_46|0|232
云顶北路0_L_47|0|232
云顶北路0_L_48|0|233
云顶北路0_L_49|0|233
云顶北路0_L_5|1|234
云顶北路0_L_50|0|233
云顶北路0_L_51|0|233
云顶北路0_L_52|0|235
云顶北路0_L_53|0|236
云顶北路0_L_54|0|237
云顶北路0_L_55|0|237
云顶北路0_L_56|0|238
云顶北路0_L_57|0|239
云顶北路0_L_58|0|240
云顶北路0_L_59|0|241
云顶北路0_L_6|1|234
云顶北路0_L_60|0|241
云顶北路0_L_61|0|242
云顶北路0_L_7|1|234
云顶北路0_L_8|0|218
云顶北路0_L_9|0|218
云顶北路0_R_1|0|204
云顶北路0_R_10|0|243
云顶北路0_R_11|0|243
云顶北路0_R_12|0|243
云顶北路0_R_13|0|244
云顶北路0_R_14|0|245
云顶北路0_R_15|0|245
云顶北路0_R_16|0|245
云顶北路0_R_17|0|246
云顶北路0_R_18|0|246
云顶北路0_R_19|0|247
云顶北路0_R_2|0|248
云顶北路0_R_20|0|247
云顶北路0_R_21|0|249
云顶北路0_R_22|0|250
云顶北路0_R_23|0|251
云顶北路0_R_24|0|251
云顶北路0_R_25|0|252
云顶北路0_R_26|0|252
云顶北路0_R_27|0|253
云顶北路0_R_28|0|253
云顶北路0_R_29|0|253
云顶北路0_R_3|0|248
云顶北路0_R_30|0|253
云顶北路0_R_31|0|253
云顶北路0_R_32|0|253
云顶北路0_R_33|0|254
云顶北路0_R_34|0|254
云顶北路0_R_35|0|255
云顶北路0_R_36|0|256
云顶北路0_R_37|0|256
云顶北路0_R_38|0|257
云顶北路0_R_39|0|258
云顶北路0_R_4|0|259
云顶北路0_R_40|0|258
云顶北路0_R_41|0|260
云顶北路0_R_42|0|261
云顶北路0_R_43|0|262
云顶北路0_R_44|0|262
云顶北路0_R_45|0|263
云顶北路0_R_5|0|259
云顶北路0_R_6|0|259
云顶北路0_R_7|0|259
云顶北路0_R_8|0|259
云顶北路0_R_9|0|259
云顶北路_L_1|0|233
云顶北路_L_10|0|221
云顶北路_L_11|0|181
云顶北路_L_12|0|181
云顶北路_L_13|0|181
云顶北路_L_14|0|181
云顶北路_L_15|0|181
云顶北路_L_16|0|181
云顶北路_L_17|0|181
云顶北路_L_18|0|180
云顶北路_L_19|0|180
云顶北路_L_2|0|233
云顶北路_L_20|0|180
云顶北路_L_B27001|0|241
云顶北路_L_B27002|0|241
云顶北路_L_B27003|0|241
云顶北路_L_B27004|0|241
云顶北路_L_B27005|0|237
云顶北路_L_B27006|0|237
云顶北路_L_B27007|0|236
云顶北路_L_B27008|0|232
云顶北路_L_B27009|0|232
云顶北路_L_B27010|0|232
云顶北路_L_B27011|0|232
云顶北路_L_B27012|0|232
云顶北路_L_B27013|0|230
云顶北路_L_B27014|0|230
云顶北路_L_B27015|0|230
云顶北路_L_B27016|0|230
云顶北路_L_B27017|0|264
云顶北路_L_B27018|0|265
云顶北路_L_B27019|0|266
云顶北路_L_B27020|0|266
云顶北路_L_B27021|0|227
云顶北路_L_B27022|0|227
云顶北路_L_B27023|0|226
云顶北路_L_B27024|0|226
云顶北路_L_B27025|0|226
云顶北路_L_B27026|0|226
云顶北路_L_B27027|0|225
云顶北路_L_B27028|0|225
云顶北路_L_B27029|0|225
云顶北路_L_3|0|233
云顶北路_L_4|0|233
云顶北路_L_5|0|232
云顶北路_L_6|0|264
云顶北路_L_7|0|226
云顶北路_L_8|0|267
云顶北路_L_9|0|268
云顶北路_R_1|0|269
云顶北路_R_10|0|270
云顶北路_R_11|0|270
云顶北路_R_12|0|204
云顶北路_R_13|0|204
云顶北路_R_14|0|204
云顶北路_R_15|0|204
云顶北路_R_16|0|259
云顶北路_R_17|0|259
云顶北路_R_18|0|259
云顶北路_R_19|0|259
云顶北路_R_2|0|270
云顶北路_R_20|0|259
云顶北路_R_21|0|259
云顶北路_R_22|0|259
云顶北路_R_23|0|259
云顶北路_R_24|0|259
云顶北路_R_25|0|259
云顶北路_R_26|0|259
云顶北路_R_27|0|259
云顶北路_R_28|0|259
云顶北路_R_29|0|259
云顶北路_R_3|0|270
云顶北路_R_30|0|259
云顶北路_R_31|0|259
云顶北路_R_32|0|259
云顶北路_R_33|0|259
云顶北路_R_34|0|259
云顶北路_R_35|0|259
云顶北路_R_36|0|259
云顶北路_R_37|0|259
云顶北路_R_38|0|259
云顶北路_R_39|0|259
云顶北路_R_4|0|270
云顶北路_R_40|0|259
云顶北路_R_41|0|259
云顶北路_R_42|0|259
云顶北路_R_43|0|259
云顶北路_R_44|0|259
云顶北路_R_45|0|259
云顶北路_R_46|0|259
云顶北路_R_47|0|259
云顶北路_R_48|0|245
云顶北路_R_49|0|246
云顶北路_R_5|0|270
云顶北路_R_50|0|271
云顶北路_R_51|0|250
云顶北路_R_52|0|272
云顶北路_R_53|0|273
云顶北路_R_54|0|251
云顶北路_R_55|0|274
云顶北路_R_56|0|252
云顶北路_R_57|0|252
云顶北路_R_58|0|253
云顶北路_R_59|0|254
云顶北路_R_6|0|270
云顶北路_R_60|0|254
云顶北路_R_61|0|258
云顶北路_R_62|0|258
云顶北路_R_63|0|258
云顶北路_R_64|0|258
云顶北路_R_65|0|258
云顶北路_R_66|0|258
云顶北路_R_67|0|260
云顶北路_R_68|0|260
云顶北路_R_69|0|260
云顶北路_R_7|0|270
云顶北路_R_8|0|270
云顶北路_R_9|0|270
云顶南路0_L_1|0|275
云顶南路0_L_2|0|276
云顶南路0_L_3|0|277
云顶南路0_L_4|0|277
云顶南路0_R_1|0|278
云顶南路0_R_2|0|278
云顶南路0_R_B29001|0|277
云顶南路0_R_B29002|0|279
云顶南路0_R_B29003|0|280
云顶南路0_R_B29004|0|281
云顶南路_L_1|0|282
云顶西路_L_1|0|283
云顶西路_L_2|0|284
云顶西路_R_1|0|285
云顶西路_R_2|0|284
五石路0_L_1|0|286
五石路0_L_2|0|286
五缘湾道0_L_1|0|287
五缘湾道0_L_10|0|288
五缘湾道0_L_11|0|288
五缘湾道0_L_12|0|288
五缘湾道0_L_13|0|289
五缘湾道0_L_14|0|290
